Country,Date,value
Senegal,7/17/15,1
Spain,7/17/15,1
Spain,7/17/15,0
Spain,7/17/15,0
Spain,7/17/15,1
United States of America,7/17/15,4
United States of America,7/17/15,0
United States of America,7/17/15,0
United States of America,7/17/15,4
Nigeria,7/17/15,7
Nigeria,7/17/15,1
Nigeria,7/17/15,0
Nigeria,7/17/15,8
Senegal,7/17/15,0
Senegal,7/17/15,0
Senegal,7/17/15,0
Senegal,7/17/15,0
Spain,7/17/15,0
Spain,7/17/15,0
Spain,7/17/15,0
Spain,7/17/15,0
United States of America,7/17/15,1
United States of America,7/17/15,0
United States of America,7/17/15,0
United States of America,7/17/15,1
Guinea,7/20/15,3784
Guinea,7/20/15,3322
Guinea,7/20/15,450
Guinea,7/20/15,12
Guinea,7/20/15,2511
Guinea,7/20/15,2061
Guinea,7/20/15,450
Liberia,7/20/15,10666
Liberia,7/20/15,3151
Liberia,7/20/15,1879
Liberia,7/20/15,5636
Liberia,7/20/15,4806
Sierra Leone,7/20/15,13241
Sierra Leone,7/20/15,8692
Sierra Leone,7/20/15,287
Sierra Leone,7/20/15,4262
Sierra Leone,7/20/15,3949
Sierra Leone,7/20/15,3583
Sierra Leone,7/20/15,208
Sierra Leone,7/20/15,158
Liberia 2,7/20/15,7
Liberia 2,7/20/15,6
Liberia 2,7/20/15,1
Liberia 2,7/20/15,2
Liberia 2,7/20/15,2
Italy,7/20/15,1
Italy,7/20/15,0
Italy,7/20/15,0
Italy,7/20/15,0
Italy,7/20/15,1
United Kingdom,7/20/15,1
United Kingdom,7/20/15,0
United Kingdom,7/20/15,0
United Kingdom,7/20/15,0
United Kingdom,7/20/15,1
Mali,7/20/15,7
Mali,7/20/15,1
Mali,7/20/15,0
Mali,7/20/15,6
Mali,7/20/15,8
Nigeria,7/20/15,19
Nigeria,7/20/15,1
Nigeria,7/20/15,0
Nigeria,7/20/15,20
Senegal,7/20/15,1
Senegal,7/20/15,0
Senegal,7/20/15,0
Senegal,7/20/15,1
Spain,7/20/15,1
Spain,7/20/15,0
Spain,7/20/15,0
Spain,7/20/15,1
United States of America,7/20/15,4
United States of America,7/20/15,0
United States of America,7/20/15,0
United States of America,7/20/15,4
Nigeria,7/20/15,7
Nigeria,7/20/15,1
Nigeria,7/20/15,0
Nigeria,7/20/15,8
Senegal,7/20/15,0
Senegal,7/20/15,0
Senegal,7/20/15,0
Senegal,7/20/15,0
Spain,7/20/15,0
Spain,7/20/15,0
Spain,7/20/15,0
Spain,7/20/15,0
United States of America,7/20/15,1
United States of America,7/20/15,0
United States of America,7/20/15,0
United States of America,7/20/15,1
Guinea,7/21/15,3783
Guinea,7/21/15,3322
Guinea,7/21/15,450
Guinea,7/21/15,11
Guinea,7/21/15,2512
Guinea,7/21/15,2062
Guinea,7/21/15,450
Liberia,7/21/15,10666
Liberia,7/21/15,3151
Liberia,7/21/15,1879
Liberia,7/21/15,5636
Liberia,7/21/15,4806
Sierra Leone,7/21/15,13250
Sierra Leone,7/21/15,8692
Sierra Leone,7/21/15,287
Sierra Leone,7/21/15,4271
Sierra Leone,7/21/15,3949
Sierra Leone,7/21/15,3583
Sierra Leone,7/21/15,208
Sierra Leone,7/21/15,158
Liberia 2,7/21/15,7
Liberia 2,7/21/15,6
Liberia 2,7/21/15,1
Liberia 2,7/21/15,2
Liberia 2,7/21/15,2
Italy,7/21/15,1
Italy,7/21/15,0
Italy,7/21/15,0
Italy,7/21/15,0
Italy,7/21/15,1
United Kingdom,7/21/15,1
United Kingdom,7/21/15,0
United Kingdom,7/21/15,0
United Kingdom,7/21/15,0
United Kingdom,7/21/15,1
Mali,7/21/15,7
Mali,7/21/15,1
Mali,7/21/15,0
Mali,7/21/15,6
Mali,7/21/15,8
Nigeria,7/21/15,19
Nigeria,7/21/15,1
Nigeria,7/21/15,0
Nigeria,7/21/15,20
Senegal,7/21/15,1
Senegal,7/21/15,0
Senegal,7/21/15,0
Senegal,7/21/15,1
Spain,7/21/15,1
Spain,7/21/15,0
Spain,7/21/15,0
Spain,7/21/15,1
United States of America,7/21/15,4
United States of America,7/21/15,0
United States of America,7/21/15,0
United States of America,7/21/15,4
Nigeria,7/21/15,7
Nigeria,7/21/15,1
Nigeria,7/21/15,0
Nigeria,7/21/15,8
Senegal,7/21/15,0
Senegal,7/21/15,0
Senegal,7/21/15,0
Senegal,7/21/15,0
Spain,7/21/15,0
Spain,7/21/15,0
Spain,7/21/15,0
Spain,7/21/15,0
United States of America,7/21/15,1
United States of America,7/21/15,0
United States of America,7/21/15,0
United States of America,7/21/15,1
Guinea,7/22/15,3322
Guinea,7/22/15,450
Guinea,7/22/15,11
Guinea,7/22/15,3783
Guinea,7/22/15,53
Guinea,7/22/15,53
Guinea,7/22/15,2062
Guinea,7/22/15,450
Guinea,7/22/15,2512
Liberia,7/22/15,3151
Liberia,7/22/15,1879
Liberia,7/22/15,5636
Liberia,7/22/15,10666
Liberia,7/22/15,4806
Sierra Leone,7/22/15,8692
Sierra Leone,7/22/15,287
Sierra Leone,7/22/15,4271
Sierra Leone,7/22/15,13250
Sierra Leone,7/22/15,27
Sierra Leone,7/22/15,27
Sierra Leone,7/22/15,3583
Sierra Leone,7/22/15,208
Sierra Leone,7/22/15,158
Sierra Leone,7/22/15,3949
Liberia 2,7/22/15,6
Liberia 2,7/22/15,0
Liberia 2,7/22/15,6
Liberia 2,7/22/15,6
Liberia 2,7/22/15,6
Liberia 2,7/22/15,2
Liberia 2,7/22/15,2
Italy,7/22/15,1
Italy,7/22/15,0
Italy,7/22/15,0
Italy,7/22/15,0
Italy,7/22/15,1
United Kingdom,7/22/15,1
United Kingdom,7/22/15,0
United Kingdom,7/22/15,0
United Kingdom,7/22/15,0
United Kingdom,7/22/15,1
Mali,7/22/15,7
Mali,7/22/15,1
Mali,7/22/15,0
Mali,7/22/15,6
Mali,7/22/15,8
Nigeria,7/22/15,19
Nigeria,7/22/15,1
Nigeria,7/22/15,0
Nigeria,7/22/15,20
Senegal,7/22/15,1
Senegal,7/22/15,0
Senegal,7/22/15,0
Senegal,7/22/15,1
Spain,7/22/15,1
Spain,7/22/15,0
Spain,7/22/15,0
Spain,7/22/15,1
United States of America,7/22/15,4
United States of America,7/22/15,0
United States of America,7/22/15,0
United States of America,7/22/15,4
Nigeria,7/22/15,7
Nigeria,7/22/15,1
Nigeria,7/22/15,0
Nigeria,7/22/15,8
Senegal,7/22/15,0
Senegal,7/22/15,0
Senegal,7/22/15,0
Senegal,7/22/15,0
Spain,7/22/15,0
Spain,7/22/15,0
Spain,7/22/15,0
Spain,7/22/15,0
United States of America,7/22/15,1
United States of America,7/22/15,0
United States of America,7/22/15,0
United States of America,7/22/15,1
Guinea,7/23/15,3788
Guinea,7/23/15,3325
Guinea,7/23/15,450
Guinea,7/23/15,13
Guinea,7/23/15,2516
Guinea,7/23/15,2066
Guinea,7/23/15,450
Liberia,7/23/15,10666
Liberia,7/23/15,3151
Liberia,7/23/15,1879
Liberia,7/23/15,5636
Liberia,7/23/15,4806
Sierra Leone,7/23/15,13262
Sierra Leone,7/23/15,8693
Sierra Leone,7/23/15,287
Sierra Leone,7/23/15,4282
Sierra Leone,7/23/15,3949
Sierra Leone,7/23/15,3583
Sierra Leone,7/23/15,208
Sierra Leone,7/23/15,158
Liberia 2,7/23/15,7
Liberia 2,7/23/15,6
Liberia 2,7/23/15,1
Liberia 2,7/23/15,2
Liberia 2,7/23/15,2
Italy,7/23/15,1
Italy,7/23/15,0
Italy,7/23/15,0
Italy,7/23/15,0
Italy,7/23/15,1
United Kingdom,7/23/15,1
United Kingdom,7/23/15,0
United Kingdom,7/23/15,0
United Kingdom,7/23/15,0
United Kingdom,7/23/15,1
Mali,7/23/15,7
Mali,7/23/15,1
Mali,7/23/15,0
Mali,7/23/15,6
Mali,7/23/15,8
Nigeria,7/23/15,19
Nigeria,7/23/15,1
Nigeria,7/23/15,0
Nigeria,7/23/15,20
Senegal,7/23/15,1
Senegal,7/23/15,0
Senegal,7/23/15,0
Senegal,7/23/15,1
Spain,7/23/15,1
Spain,7/23/15,0
Spain,7/23/15,0
Spain,7/23/15,1
United States of America,7/23/15,4
United States of America,7/23/15,0
United States of America,7/23/15,0
United States of America,7/23/15,4
Nigeria,7/23/15,7
Nigeria,7/23/15,1
Nigeria,7/23/15,0
Nigeria,7/23/15,8
Senegal,7/23/15,0
Senegal,7/23/15,0
Senegal,7/23/15,0
Senegal,7/23/15,0
Spain,7/23/15,0
Spain,7/23/15,0
Spain,7/23/15,0
Spain,7/23/15,0
United States of America,7/23/15,1
United States of America,7/23/15,0
United States of America,7/23/15,0
United States of America,7/23/15,1
Guinea,7/24/15,3787
Guinea,7/24/15,3325
Guinea,7/24/15,451
Guinea,7/24/15,11
Guinea,7/24/15,2517
Guinea,7/24/15,2066
Guinea,7/24/15,451
Liberia,7/24/15,10666
Liberia,7/24/15,3151
Liberia,7/24/15,1879
Liberia,7/24/15,5636
Liberia,7/24/15,4806
Sierra Leone,7/24/15,13264
Sierra Leone,7/24/15,8693
Sierra Leone,7/24/15,287
Sierra Leone,7/24/15,4284
Sierra Leone,7/24/15,3949
Sierra Leone,7/24/15,3583
Sierra Leone,7/24/15,208
Sierra Leone,7/24/15,158
Liberia 2,7/24/15,7
Liberia 2,7/24/15,6
Liberia 2,7/24/15,1
Liberia 2,7/24/15,2
Liberia 2,7/24/15,2
Italy,7/24/15,1
Italy,7/24/15,0
Italy,7/24/15,0
Italy,7/24/15,0
Italy,7/24/15,1
United Kingdom,7/24/15,1
United Kingdom,7/24/15,0
United Kingdom,7/24/15,0
United Kingdom,7/24/15,0
United Kingdom,7/24/15,1
Mali,7/24/15,7
Mali,7/24/15,1
Mali,7/24/15,0
Mali,7/24/15,6
Mali,7/24/15,8
Nigeria,7/24/15,19
Nigeria,7/24/15,1
Nigeria,7/24/15,0
Nigeria,7/24/15,20
Senegal,7/24/15,1
Senegal,7/24/15,0
Senegal,7/24/15,0
Senegal,7/24/15,1
Spain,7/24/15,1
Spain,7/24/15,0
Spain,7/24/15,0
Spain,7/24/15,1
United States of America,7/24/15,4
United States of America,7/24/15,0
United States of America,7/24/15,0
United States of America,7/24/15,4
Nigeria,7/24/15,7
Nigeria,7/24/15,1
Nigeria,7/24/15,0
Nigeria,7/24/15,8
Senegal,7/24/15,0
Senegal,7/24/15,0
Senegal,7/24/15,0
Senegal,7/24/15,0
Spain,7/24/15,0
Spain,7/24/15,0
Spain,7/24/15,0
Spain,7/24/15,0
United States of America,7/24/15,1
United States of America,7/24/15,0
United States of America,7/24/15,0
United States of America,7/24/15,1
Guinea,7/27/15,3792
Guinea,7/27/15,3325
Guinea,7/27/15,451
Guinea,7/27/15,16
Guinea,7/27/15,2519
Guinea,7/27/15,2068
Guinea,7/27/15,451
Liberia,7/27/15,10666
Liberia,7/27/15,3151
Liberia,7/27/15,1879
Liberia,7/27/15,5636
Liberia,7/27/15,4806
Sierra Leone,7/27/15,287
Sierra Leone,7/27/15,4302
Sierra Leone,7/27/15,3951
Sierra Leone,7/27/15,3585
Sierra Leone,7/27/15,208
Sierra Leone,7/27/15,158
Sierra Leone,7/27/15,13283
Sierra Leone,7/27/15,8694
Liberia 2,7/27/15,7
Liberia 2,7/27/15,6
Liberia 2,7/27/15,1
Liberia 2,7/27/15,2
Liberia 2,7/27/15,2
Italy,7/27/15,1
Italy,7/27/15,0
Italy,7/27/15,0
Italy,7/27/15,0
Italy,7/27/15,1
United Kingdom,7/27/15,1
United Kingdom,7/27/15,0
United Kingdom,7/27/15,0
United Kingdom,7/27/15,0
United Kingdom,7/27/15,1
Mali,7/27/15,7
Mali,7/27/15,1
Mali,7/27/15,0
Mali,7/27/15,6
Mali,7/27/15,8
Nigeria,7/27/15,19
Nigeria,7/27/15,1
Nigeria,7/27/15,0
Nigeria,7/27/15,20
Senegal,7/27/15,1
Senegal,7/27/15,0
Senegal,7/27/15,0
Senegal,7/27/15,1
Spain,7/27/15,1
Spain,7/27/15,0
Spain,7/27/15,0
Spain,7/27/15,1
United States of America,7/27/15,4
United States of America,7/27/15,0
United States of America,7/27/15,0
United States of America,7/27/15,4
Nigeria,7/27/15,7
Nigeria,7/27/15,1
Nigeria,7/27/15,0
Nigeria,7/27/15,8
Senegal,7/27/15,0
Senegal,7/27/15,0
Senegal,7/27/15,0
Senegal,7/27/15,0
Spain,7/27/15,0
Spain,7/27/15,0
Spain,7/27/15,0
Spain,7/27/15,0
United States of America,7/27/15,1
United States of America,7/27/15,0
United States of America,7/27/15,0
United States of America,7/27/15,1
Guinea,7/28/15,3786
Guinea,7/28/15,3326
Guinea,7/28/15,451
Guinea,7/28/15,9
Guinea,7/28/15,2520
Guinea,7/28/15,2069
Guinea,7/28/15,451
Liberia,7/28/15,10666
Liberia,7/28/15,3151
Liberia,7/28/15,1879
Liberia,7/28/15,5636
Liberia,7/28/15,4806
Sierra Leone,7/28/15,287
Sierra Leone,7/28/15,4309
Sierra Leone,7/28/15,3951
Sierra Leone,7/28/15,3585
Sierra Leone,7/28/15,208
Sierra Leone,7/28/15,158
Sierra Leone,7/28/15,13290
Sierra Leone,7/28/15,8694
Liberia 2,7/28/15,7
Liberia 2,7/28/15,6
Liberia 2,7/28/15,1
Liberia 2,7/28/15,2
Liberia 2,7/28/15,2
Italy,7/28/15,1
Italy,7/28/15,0
Italy,7/28/15,0
Italy,7/28/15,0
Italy,7/28/15,1
United Kingdom,7/28/15,1
United Kingdom,7/28/15,0
United Kingdom,7/28/15,0
United Kingdom,7/28/15,0
United Kingdom,7/28/15,1
Mali,7/28/15,7
Mali,7/28/15,1
Mali,7/28/15,0
Mali,7/28/15,6
Mali,7/28/15,8
Nigeria,7/28/15,19
Nigeria,7/28/15,1
Nigeria,7/28/15,0
Nigeria,7/28/15,20
Senegal,7/28/15,1
Senegal,7/28/15,0
Senegal,7/28/15,0
Senegal,7/28/15,1
Spain,7/28/15,1
Spain,7/28/15,0
Spain,7/28/15,0
Spain,7/28/15,1
United States of America,7/28/15,4
United States of America,7/28/15,0
United States of America,7/28/15,0
United States of America,7/28/15,4
Nigeria,7/28/15,7
Nigeria,7/28/15,1
Nigeria,7/28/15,0
Nigeria,7/28/15,8
Senegal,7/28/15,0
Senegal,7/28/15,0
Senegal,7/28/15,0
Senegal,7/28/15,0
Spain,7/28/15,0
Spain,7/28/15,0
Spain,7/28/15,0
Spain,7/28/15,0
United States of America,7/28/15,1
United States of America,7/28/15,0
United States of America,7/28/15,0
United States of America,7/28/15,1
Guinea,7/29/15,451
Sierra Leone,7/29/15,3585
Guinea,7/29/15,2069
Sierra Leone,7/29/15,287
Guinea,7/29/15,3786
Liberia,7/29/15,3151
Guinea,7/29/15,39
Guinea,7/29/15,39
Sierra Leone,7/29/15,13290
Liberia,7/29/15,4806
Sierra Leone,7/29/15,20
Sierra Leone,7/29/15,4309
Sierra Leone,7/29/15,3951
Liberia,7/29/15,1879
Sierra Leone,7/29/15,8694
Liberia,7/29/15,5636
Sierra Leone,7/29/15,158
Liberia,7/29/15,10666
Guinea,7/29/15,9
Sierra Leone,7/29/15,208
Guinea,7/29/15,2520
Sierra Leone,7/29/15,20
Guinea,7/29/15,3326
Guinea,7/29/15,451
Liberia 2,7/29/15,3
Liberia 2,7/29/15,2
Liberia 2,7/29/15,6
Liberia 2,7/29/15,3
Liberia 2,7/29/15,2
Liberia 2,7/29/15,6
Liberia 2,7/29/15,0
Italy,7/29/15,1
Italy,7/29/15,0
Italy,7/29/15,0
Italy,7/29/15,0
Italy,7/29/15,1
United Kingdom,7/29/15,1
United Kingdom,7/29/15,0
United Kingdom,7/29/15,0
United Kingdom,7/29/15,0
United Kingdom,7/29/15,1
Mali,7/29/15,7
Mali,7/29/15,1
Mali,7/29/15,0
Mali,7/29/15,6
Mali,7/29/15,8
Nigeria,7/29/15,19
Nigeria,7/29/15,1
Nigeria,7/29/15,0
Nigeria,7/29/15,20
Senegal,7/29/15,1
Senegal,7/29/15,0
Senegal,7/29/15,0
Senegal,7/29/15,1
Spain,7/29/15,1
Spain,7/29/15,0
Spain,7/29/15,0
Spain,7/29/15,1
United States of America,7/29/15,4
United States of America,7/29/15,0
United States of America,7/29/15,0
United States of America,7/29/15,4
Nigeria,7/29/15,7
Nigeria,7/29/15,1
Nigeria,7/29/15,0
Nigeria,7/29/15,8
Senegal,7/29/15,0
Senegal,7/29/15,0
Senegal,7/29/15,0
Senegal,7/29/15,0
Spain,7/29/15,0
Spain,7/29/15,0
Spain,7/29/15,0
Spain,7/29/15,0
United States of America,7/29/15,1
United States of America,7/29/15,0
United States of America,7/29/15,0
United States of America,7/29/15,1
Sierra Leone,7/30/15,3585
Liberia,7/30/15,4806
Sierra Leone,7/30/15,208
Sierra Leone,7/30/15,158
Liberia,7/30/15,3151
Sierra Leone,7/30/15,4398
Guinea,7/30/15,452
Sierra Leone,7/30/15,8694
Liberia,7/30/15,5636
Guinea,7/30/15,3785
Sierra Leone,7/30/15,287
Sierra Leone,7/30/15,13379
Guinea,7/30/15,3326
Liberia,7/30/15,1879
Liberia,7/30/15,10666
Sierra Leone,7/30/15,3951
Guinea,7/30/15,7
Guinea,7/30/15,452
Guinea,7/30/15,2521
Guinea,7/30/15,2069
Liberia 2,7/30/15,0
Liberia 2,7/30/15,6
Liberia 2,7/30/15,6
Liberia 2,7/30/15,2
Liberia 2,7/30/15,2
Italy,7/30/15,1
Italy,7/30/15,0
Italy,7/30/15,0
Italy,7/30/15,0
Italy,7/30/15,1
United Kingdom,7/30/15,1
United Kingdom,7/30/15,0
United Kingdom,7/30/15,0
United Kingdom,7/30/15,0
United Kingdom,7/30/15,1
Mali,7/30/15,7
Mali,7/30/15,1
Mali,7/30/15,0
Mali,7/30/15,6
Mali,7/30/15,8
Nigeria,7/30/15,19
Nigeria,7/30/15,1
Nigeria,7/30/15,0
Nigeria,7/30/15,20
Senegal,7/30/15,1
Senegal,7/30/15,0
Senegal,7/30/15,0
Senegal,7/30/15,1
Spain,7/30/15,1
Spain,7/30/15,0
Spain,7/30/15,0
Spain,7/30/15,1
United States of America,7/30/15,4
United States of America,7/30/15,0
United States of America,7/30/15,0
United States of America,7/30/15,4
Nigeria,7/30/15,7
Nigeria,7/30/15,1
Nigeria,7/30/15,0
Nigeria,7/30/15,8
Senegal,7/30/15,0
Senegal,7/30/15,0
Senegal,7/30/15,0
Senegal,7/30/15,0
Spain,7/30/15,0
Spain,7/30/15,0
Spain,7/30/15,0
Spain,7/30/15,0
United States of America,7/30/15,1
United States of America,7/30/15,0
United States of America,7/30/15,0
United States of America,7/30/15,1
Liberia,7/31/15,4806
Sierra Leone,7/31/15,287
Guinea,7/31/15,3326
Liberia,7/31/15,1879
Sierra Leone,7/31/15,3951
Guinea,7/31/15,3
Sierra Leone,7/31/15,208
Sierra Leone,7/31/15,158
Guinea,7/31/15,3781
Sierra Leone,7/31/15,3585
Guinea,7/31/15,2521
Sierra Leone,7/31/15,4406
Guinea,7/31/15,452
Liberia,7/31/15,5636
Guinea,7/31/15,452
Liberia,7/31/15,3151
Sierra Leone,7/31/15,13387
Sierra Leone,7/31/15,8694
Liberia,7/31/15,10666
Guinea,7/31/15,2069
Liberia 2,7/31/15,2
Liberia 2,7/31/15,6
Liberia 2,7/31/15,6
Liberia 2,7/31/15,0
Liberia 2,7/31/15,2
Italy,7/31/15,1
Italy,7/31/15,0
Italy,7/31/15,0
Italy,7/31/15,0
Italy,7/31/15,1
United Kingdom,7/31/15,1
United Kingdom,7/31/15,0
United Kingdom,7/31/15,0
United Kingdom,7/31/15,0
United Kingdom,7/31/15,1
Mali,7/31/15,7
Mali,7/31/15,1
Mali,7/31/15,0
Mali,7/31/15,6
Mali,7/31/15,8
Nigeria,7/31/15,19
Nigeria,7/31/15,1
Nigeria,7/31/15,0
Nigeria,7/31/15,20
Senegal,7/31/15,1
Senegal,7/31/15,0
Senegal,7/31/15,0
Senegal,7/31/15,1
Spain,7/31/15,1
Spain,7/31/15,0
Spain,7/31/15,0
Spain,7/31/15,1
United States of America,7/31/15,4
United States of America,7/31/15,0
United States of America,7/31/15,0
United States of America,7/31/15,4
Nigeria,7/31/15,7
Nigeria,7/31/15,1
Nigeria,7/31/15,0
Nigeria,7/31/15,8
Senegal,7/31/15,0
Senegal,7/31/15,0
Senegal,7/31/15,0
Senegal,7/31/15,0
Spain,7/31/15,0
Spain,7/31/15,0
Spain,7/31/15,0
Spain,7/31/15,0
United States of America,7/31/15,1
United States of America,7/31/15,0
United States of America,7/31/15,0
United States of America,7/31/15,1
Liberia,8/3/15,3151
Sierra Leone,8/3/15,4420
Sierra Leone,8/3/15,13402
Liberia,8/3/15,1879
Sierra Leone,8/3/15,8695
Liberia,8/3/15,10666
Sierra Leone,8/3/15,287
Sierra Leone,8/3/15,3585
Guinea,8/3/15,2522
Sierra Leone,8/3/15,158
Liberia,8/3/15,5636
Guinea,8/3/15,452
Liberia,8/3/15,4806
Sierra Leone,8/3/15,208
Guinea,8/3/15,2070
Sierra Leone,8/3/15,3951
Guinea,8/3/15,7
Guinea,8/3/15,3327
Guinea,8/3/15,452
Guinea,8/3/15,3786
Liberia 2,8/3/15,2
Liberia 2,8/3/15,2
Liberia 2,8/3/15,0
Liberia 2,8/3/15,6
Liberia 2,8/3/15,6
Italy,8/3/15,1
Italy,8/3/15,0
Italy,8/3/15,0
Italy,8/3/15,0
Italy,8/3/15,1
United Kingdom,8/3/15,1
United Kingdom,8/3/15,0
United Kingdom,8/3/15,0
United Kingdom,8/3/15,0
United Kingdom,8/3/15,1
Mali,8/3/15,7
Mali,8/3/15,1
Mali,8/3/15,0
Mali,8/3/15,6
Mali,8/3/15,8
Nigeria,8/3/15,19
Nigeria,8/3/15,1
Nigeria,8/3/15,0
Nigeria,8/3/15,20
Senegal,8/3/15,1
Senegal,8/3/15,0
Senegal,8/3/15,0
Senegal,8/3/15,1
Spain,8/3/15,1
Spain,8/3/15,0
Spain,8/3/15,0
Spain,8/3/15,1
United States of America,8/3/15,4
United States of America,8/3/15,0
United States of America,8/3/15,0
United States of America,8/3/15,4
Nigeria,8/3/15,7
Nigeria,8/3/15,1
Nigeria,8/3/15,0
Nigeria,8/3/15,8
Senegal,8/3/15,0
Senegal,8/3/15,0
Senegal,8/3/15,0
Senegal,8/3/15,0
Spain,8/3/15,0
Spain,8/3/15,0
Spain,8/3/15,0
Spain,8/3/15,0
United States of America,8/3/15,1
United States of America,8/3/15,0
United States of America,8/3/15,0
United States of America,8/3/15,1
Liberia,8/4/15,4806
Liberia,8/4/15,3151
Liberia,8/4/15,1879
Sierra Leone,8/4/15,4424
Sierra Leone,8/4/15,3951
Liberia,8/4/15,5636
Sierra Leone,8/4/15,287
Sierra Leone,8/4/15,3585
Sierra Leone,8/4/15,13406
Liberia,8/4/15,10666
Sierra Leone,8/4/15,158
Guinea,8/4/15,452
Guinea,8/4/15,3327
Guinea,8/4/15,2522
Guinea,8/4/15,452
Guinea,8/4/15,5
Sierra Leone,8/4/15,208
Sierra Leone,8/4/15,8695
Guinea,8/4/15,2070
Guinea,8/4/15,3784
Liberia 2,8/4/15,0
Liberia 2,8/4/15,2
Liberia 2,8/4/15,6
Liberia 2,8/4/15,2
Liberia 2,8/4/15,6
Italy,8/4/15,1
Italy,8/4/15,0
Italy,8/4/15,0
Italy,8/4/15,0
Italy,8/4/15,1
United Kingdom,8/4/15,1
United Kingdom,8/4/15,0
United Kingdom,8/4/15,0
United Kingdom,8/4/15,0
United Kingdom,8/4/15,1
Mali,8/4/15,7
Mali,8/4/15,1
Mali,8/4/15,0
Mali,8/4/15,6
Mali,8/4/15,8
Nigeria,8/4/15,19
Nigeria,8/4/15,1
Nigeria,8/4/15,0
Nigeria,8/4/15,20
Senegal,8/4/15,1
Senegal,8/4/15,0
Senegal,8/4/15,0
Senegal,8/4/15,1
Spain,8/4/15,1
Spain,8/4/15,0
Spain,8/4/15,0
Spain,8/4/15,1
United States of America,8/4/15,4
United States of America,8/4/15,0
United States of America,8/4/15,0
United States of America,8/4/15,4
Nigeria,8/4/15,7
Nigeria,8/4/15,1
Nigeria,8/4/15,0
Nigeria,8/4/15,8
Senegal,8/4/15,0
Senegal,8/4/15,0
Senegal,8/4/15,0
Senegal,8/4/15,0
Spain,8/4/15,0
Spain,8/4/15,0
Spain,8/4/15,0
Spain,8/4/15,0
United States of America,8/4/15,1
United States of America,8/4/15,0
United States of America,8/4/15,0
United States of America,8/4/15,1
Liberia,8/5/15,5636
Liberia,8/5/15,4806
Sierra Leone,8/5/15,158
Guinea,8/5/15,27
Sierra Leone,8/5/15,13406
Guinea,8/5/15,2522
Sierra Leone,8/5/15,7
Guinea,8/5/15,452
Liberia,8/5/15,3151
Sierra Leone,8/5/15,3585
Sierra Leone,8/5/15,208
Sierra Leone,8/5/15,287
Guinea,8/5/15,3784
Guinea,8/5/15,3327
Guinea,8/5/15,452
Sierra Leone,8/5/15,8695
Guinea,8/5/15,5
Sierra Leone,8/5/15,7
Liberia,8/5/15,10666
Sierra Leone,8/5/15,4424
Sierra Leone,8/5/15,3951
Guinea,8/5/15,27
Liberia,8/5/15,1879
Guinea,8/5/15,2070
Liberia 2,8/5/15,2
Liberia 2,8/5/15,6
Liberia 2,8/5/15,0
Liberia 2,8/5/15,0
Liberia 2,8/5/15,2
Liberia 2,8/5/15,6
Liberia 2,8/5/15,0
Italy,8/5/15,1
Italy,8/5/15,0
Italy,8/5/15,0
Italy,8/5/15,0
Italy,8/5/15,1
United Kingdom,8/5/15,1
United Kingdom,8/5/15,0
United Kingdom,8/5/15,0
United Kingdom,8/5/15,0
United Kingdom,8/5/15,1
Mali,8/5/15,7
Mali,8/5/15,1
Mali,8/5/15,0
Mali,8/5/15,6
Mali,8/5/15,8
Nigeria,8/5/15,19
Nigeria,8/5/15,1
Nigeria,8/5/15,0
Nigeria,8/5/15,20
Senegal,8/5/15,1
Senegal,8/5/15,0
Senegal,8/5/15,0
Senegal,8/5/15,1
Spain,8/5/15,1
Spain,8/5/15,0
Spain,8/5/15,0
Spain,8/5/15,1
United States of America,8/5/15,4
United States of America,8/5/15,0
United States of America,8/5/15,0
United States of America,8/5/15,4
Nigeria,8/5/15,7
Nigeria,8/5/15,1
Nigeria,8/5/15,0
Nigeria,8/5/15,8
Senegal,8/5/15,0
Senegal,8/5/15,0
Senegal,8/5/15,0
Senegal,8/5/15,0
Spain,8/5/15,0
Spain,8/5/15,0
Spain,8/5/15,0
Spain,8/5/15,0
United States of America,8/5/15,1
United States of America,8/5/15,0
United States of America,8/5/15,0
United States of America,8/5/15,1
Sierra Leone,8/6/15,3585
Liberia,8/6/15,4806
Sierra Leone,8/6/15,208
Sierra Leone,8/6/15,158
Sierra Leone,8/6/15,287
Guinea,8/6/15,11
Guinea,8/6/15,3329
Liberia,8/6/15,1879
Liberia,8/6/15,10666
Sierra Leone,8/6/15,3951
Guinea,8/6/15,452
Sierra Leone,8/6/15,13426
Guinea,8/6/15,2524
Guinea,8/6/15,2072
Guinea,8/6/15,3792
Liberia,8/6/15,3151
Sierra Leone,8/6/15,4443
Sierra Leone,8/6/15,8696
Guinea,8/6/15,452
Liberia,8/6/15,5636
Liberia 2,8/6/15,6
Liberia 2,8/6/15,2
Liberia 2,8/6/15,2
Liberia 2,8/6/15,0
Liberia 2,8/6/15,6
Italy,8/6/15,1
Italy,8/6/15,0
Italy,8/6/15,0
Italy,8/6/15,0
Italy,8/6/15,1
United Kingdom,8/6/15,1
United Kingdom,8/6/15,0
United Kingdom,8/6/15,0
United Kingdom,8/6/15,0
United Kingdom,8/6/15,1
Mali,8/6/15,7
Mali,8/6/15,1
Mali,8/6/15,0
Mali,8/6/15,6
Mali,8/6/15,8
Nigeria,8/6/15,19
Nigeria,8/6/15,1
Nigeria,8/6/15,0
